frame,y,x,bottom,right,class,class_str,score
3.0,0.3374505,0.18929234,0.52158177,0.3011658,1,person,0.3423489
3.0,0.7056274,0.8462298,0.98206645,0.99521315,73,laptop,0.34122366
3.0,0.74903244,0.3755623,0.9153759,0.493006,64,potted plant,0.34062585
3.0,0.42454526,0.5737505,0.49211362,0.6380379,73,laptop,0.33137333
3.0,0.58952075,0.6719383,0.9827152,0.87446547,1,person,0.31032497
3.0,0.801671,0.2936659,0.9991889,0.49890447,62,chair,0.3085807
4.0,0.5583445,0.81546694,0.7617531,0.9338072,73,laptop,0.7779058
4.0,0.42866293,0.18149237,0.5607512,0.3031857,73,laptop,0.6569151
4.0,0.7242325,0.6470144,0.99356407,0.80207324,62,chair,0.6072479
4.0,0.23311922,0.45638934,0.4548749,0.5761074,1,person,0.58871156
4.0,0.3191244,0.1958305,0.43684727,0.29284096,1,person,0.53309363
4.0,0.47164518,0.6890112,0.9484841,0.9171426,1,person,0.52586603
4.0,0.21776742,0.75449824,0.6167482,0.9985266,72,tv,0.48931333
4.0,0.38398257,0.69252247,0.52738845,0.7522642,64,potted plant,0.46845305
4.0,0.7759801,0.8228024,0.9953041,0.96255445,73,laptop,0.4664898
4.0,0.46382976,0.70504314,0.5308621,0.746182,86,vase,0.42461807
4.0,0.79502445,0.36808208,0.99743146,0.50631356,62,chair,0.40863255
4.0,0.31690982,0.68342835,0.52698684,0.75286525,64,potted plant,0.38767177
4.0,0.41919935,0.7012566,0.53157306,0.7501896,86,vase,0.35948
4.0,0.24358258,0.44115457,0.69098675,0.57717896,1,person,0.35690147
4.0,0.70575017,0.8451773,0.9826117,0.99492025,73,laptop,0.34589878
4.0,0.33873236,0.18916504,0.52254075,0.3010394,1,person,0.3449093
4.0,0.44965726,0.17975484,0.59558624,0.32919288,73,laptop,0.34417272
4.0,0.74899006,0.37584668,0.9155891,0.49300307,64,potted plant,0.3400036
4.0,0.80775774,0.2931816,1.0,0.50312716,62,chair,0.31841236
4.0,0.42536658,0.5740713,0.49210966,0.63819885,73,laptop,0.31286427
4.0,0.5931696,0.67106175,0.98353356,0.8742242,1,person,0.30721328
4.0,0.731933,0.7555376,0.99842286,0.988291,73,laptop,0.30037504
5.0,0.5582502,0.8154284,0.7623764,0.93387675,73,laptop,0.7702321
5.0,0.42879704,0.18149081,0.5606759,0.30318588,73,laptop,0.6560705
5.0,0.7244,0.6471714,0.9933817,0.80198216,62,chair,0.6065005
5.0,0.23280469,0.45606363,0.4535924,0.57309055,1,person,0.5984799
5.0,0.31918412,0.19572866,0.43693823,0.29280186,1,person,0.5344923
5.0,0.47203052,0.6889391,0.9478723,0.9170407,1,person,0.5260415
5.0,0.21744499,0.7543378,0.6162268,0.99862695,72,tv,0.48250592
5.0,0.38453543,0.6927329,0.52748936,0.7522982,64,potted plant,0.46943286
5.0,0.776119,0.8228232,0.99472106,0.9618289,73,laptop,0.45975375
5.0,0.46397868,0.7050426,0.5308519,0.74618053,86,vase,0.4178903
5.0,0.7950599,0.36804676,0.9974474,0.50636333,62,chair,0.40845764
5.0,0.3184927,0.68363327,0.52690196,0.75282735,64,potted plant,0.38591853
5.0,0.4186438,0.7011697,0.5315325,0.75030124,86,vase,0.36012045
5.0,0.33855093,0.18916927,0.5221148,0.301001,1,person,0.34645313
5.0,0.74898684,0.37528393,0.9147171,0.49302927,64,potted plant,0.34249863
5.0,0.7039061,0.8449517,0.9824446,0.99492425,73,laptop,0.3379875
5.0,0.44914275,0.17982185,0.59464496,0.328385,73,laptop,0.3350899
5.0,0.42577803,0.5740246,0.49215394,0.63821787,73,laptop,0.33180696
5.0,0.8078755,0.29295668,1.0,0.50318253,62,chair,0.3191049
5.0,0.5944327,0.6713018,0.9834988,0.8745881,1,person,0.31188858
5.0,0.24248874,0.4394285,0.69016236,0.5729721,1,person,0.3041994
6.0,0.55823034,0.8154906,0.76246554,0.93390846,73,laptop,0.7841097
6.0,0.42887074,0.18149921,0.56050783,0.30322608,73,laptop,0.6521908
6.0,0.7242164,0.6468669,0.9936407,0.802217,62,chair,0.61398506
6.0,0.23250115,0.4591309,0.45247757,0.57111746,1,person,0.5691651
6.0,0.31918105,0.1957009,0.43714693,0.29294482,1,person,0.54246765
6.0,0.47152102,0.6891946,0.9469366,0.9152189,1,person,0.5404201
6.0,0.21799704,0.7543914,0.6163167,0.9986984,72,tv,0.49556518
6.0,0.38533124,0.6928656,0.5275198,0.7522297,64,potted plant,0.47548118
6.0,0.7765307,0.8228603,0.9957002,0.9628956,73,laptop,0.45342222
6.0,0.46377957,0.7050562,0.530798,0.74621713,86,vase,0.41271138
6.0,0.7953085,0.367806,0.99744225,0.5063139,62,chair,0.4115165
6.0,0.32121533,0.6842629,0.52697235,0.7530513,64,potted plant,0.38483357
6.0,0.42479622,0.57331884,0.49208736,0.6380739,73,laptop,0.36430702
6.0,0.41824526,0.70114565,0.5314813,0.75042343,86,vase,0.36053216
6.0,0.33746195,0.18935628,0.5200253,0.30097073,1,person,0.35056376
6.0,0.74896896,0.37456563,0.9128479,0.4924427,64,potted plant,0.3374371
6.0,0.7047757,0.84321165,0.9840635,0.9947927,73,laptop,0.33483523
6.0,0.44932437,0.17980894,0.59468377,0.3287281,73,laptop,0.33462268
6.0,0.80850446,0.2929875,1.0,0.50313395,62,chair,0.3212765
6.0,0.59814894,0.67098,0.9836545,0.872954,1,person,0.31355548
6.0,0.7305856,0.7552247,0.9983573,0.9885553,73,laptop,0.30128527
7.0,0.5582664,0.81555724,0.7624891,0.93395233,73,laptop,0.78143895
7.0,0.42891508,0.18148497,0.56047165,0.3032005,73,laptop,0.65037304
7.0,0.72420967,0.6470976,0.99345315,0.80225086,62,chair,0.6109507
7.0,0.23245391,0.4589303,0.45265976,0.5714695,1,person,0.57295907
7.0,0.3192571,0.19563526,0.43718418,0.29291636,1,person,0.54456544
7.0,0.47114754,0.6889265,0.94705546,0.91518706,1,person,0.54140174
7.0,0.21832019,0.7540763,0.61594224,0.9987437,72,tv,0.5000653
7.0,0.38482058,0.6927325,0.5275708,0.75218886,64,potted plant,0.4768756
7.0,0.7764523,0.8228874,0.9949564,0.96222603,73,laptop,0.44213495
7.0,0.79530966,0.36780506,0.9974692,0.5063393,62,chair,0.41194475
7.0,0.46379155,0.7050676,0.53076255,0.74623686,86,vase,0.40947604
7.0,0.32194936,0.6843029,0.5270952,0.75298345,64,potted plant,0.38559842
7.0,0.42482114,0.5733715,0.49207187,0.63806665,73,laptop,0.35836798
7.0,0.4178496,0.7010954,0.5314429,0.7504867,86,vase,0.3581155
7.0,0.33718792,0.18939672,0.5195068,0.30094564,1,person,0.35180575
7.0,0.7490119,0.3746753,0.91238797,0.4924346,64,potted plant,0.33740696
7.0,0.44912392,0.1798254,0.59431404,0.32850704,73,laptop,0.3305323
7.0,0.7030456,0.8441845,0.98355424,0.9949355,73,laptop,0.32700944
7.0,0.80848026,0.29295263,1.0,0.5032109,62,chair,0.32208198
7.0,0.59904206,0.67087746,0.9834522,0.8729507,1,person,0.3149865
8.0,0.5576304,0.81532025,0.76072013,0.933462,73,laptop,0.7767298
8.0,0.4290731,0.18121062,0.5603342,0.303275,73,laptop,0.64608324
8.0,0.72346807,0.646437,0.9934809,0.8007361,62,chair,0.6080886
8.0,0.31929928,0.19579421,0.43704045,0.29289496,1,person,0.5443442
8.0,0.47037637,0.68889385,0.94572103,0.9143078,1,person,0.5298223
8.0,0.2324313,0.4579842,0.45487195,0.56832266,1,person,0.52140176
8.0,0.2177872,0.75390244,0.61625385,0.9990063,72,tv,0.47882026
8.0,0.38542405,0.69272554,0.5273932,0.7522172,64,potted plant,0.47874194
8.0,0.7762854,0.822689,0.9958,0.9629379,73,laptop,0.45469928
8.0,0.79563975,0.36794272,0.9974979,0.5062752,62,chair,0.41320035
8.0,0.46402222,0.705022,0.5307095,0.7462176,86,vase,0.40668777
8.0,0.32319406,0.6842051,0.5268995,0.7531068,64,potted plant,0.38635367
8.0,0.43202966,0.7042624,0.52959764,0.7504194,86,vase,0.3630638
8.0,0.33744612,0.18948731,0.51822335,0.3008518,1,person,0.34681332
8.0,0.74890286,0.37511542,0.91211885,0.492748,64,potted plant,0.3425465
8.0,0.44952393,0.17982517,0.59455657,0.32899547,73,laptop,0.32926145
8.0,0.70554554,0.84935546,0.97806966,0.9957062,73,laptop,0.3187531
8.0,0.4247033,0.57407933,0.49198937,0.638377,73,laptop,0.31127936
8.0,0.594625,0.6714107,0.98350275,0.87245846,1,person,0.308568
8.0,0.56026214,0.11296095,0.7699533,0.18862535,62,chair,0.3061952
8.0,0.73406816,0.7531249,0.9984281,0.98733526,73,laptop,0.30356884
8.0,0.8088265,0.28497326,1.0,0.5038456,62,chair,0.30324876
9.0,0.55814654,0.8161799,0.7625622,0.93397295,73,laptop,0.7747812
9.0,0.4291088,0.18129522,0.5603354,0.30297124,73,laptop,0.650127
9.0,0.72402847,0.6463421,0.99357927,0.800942,62,chair,0.6107506
9.0,0.47019285,0.68920743,0.9448691,0.9093932,1,person,0.55608565
9.0,0.31916267,0.19570768,0.43703884,0.2927697,1,person,0.5445494
9.0,0.22008249,0.7537599,0.6156666,0.9990156,72,tv,0.51417696
9.0,0.23268746,0.4580868,0.45572543,0.56805485,1,person,0.4993596
9.0,0.38614663,0.6929439,0.5273385,0.752202,64,potted plant,0.47829896
9.0,0.77676857,0.8223995,0.9969107,0.96439743,73,laptop,0.46216795
9.0,0.7957743,0.3681637,0.99747723,0.5060776,62,chair,0.4044623
9.0,0.46401453,0.7050124,0.53071934,0.7461893,86,vase,0.39742902
9.0,0.3247613,0.6845732,0.5268817,0.753234,64,potted plant,0.38171315
9.0,0.43105817,0.7042098,0.5296113,0.75048745,86,vase,0.35679942
9.0,0.42500922,0.5734695,0.492103,0.6380038,73,laptop,0.35567206
9.0,0.33753765,0.18941201,0.5180447,0.30063295,1,person,0.34522992
9.0,0.7487287,0.37447026,0.9139891,0.49312153,64,potted plant,0.34408495
9.0,0.44934642,0.17982192,0.59441257,0.32866782,73,laptop,0.33137268
9.0,0.5926684,0.67247665,0.9824338,0.87050676,1,person,0.32900536
9.0,0.7344758,0.7930171,0.9956592,0.99260896,73,laptop,0.32820308
9.0,0.8093384,0.29276994,1.0,0.5033835,62,chair,0.3173956
9.0,0.44643426,0.44195226,0.52947986,0.5244882,84,book,0.3161681
9.0,0.56043345,0.11306946,0.7690889,0.18865405,62,chair,0.3000589
10.0,0.5573317,0.81588686,0.76034915,0.93343544,73,laptop,0.7738557
10.0,0.42824987,0.18164712,0.5660588,0.3025455,73,laptop,0.6717392
10.0,0.72311795,0.6460465,0.9940307,0.7994635,62,chair,0.63231266
10.0,0.46753573,0.68939185,0.94863343,0.91283727,1,person,0.57189256
10.0,0.31924236,0.19563852,0.43694794,0.29249987,1,person,0.54946804
10.0,0.21976092,0.753808,0.6159284,0.9993051,72,tv,0.53304696
10.0,0.23245397,0.46023935,0.4573045,0.56735843,1,person,0.5001228
10.0,0.7592518,0.8266548,0.9980623,0.98793983,73,laptop,0.48313925
10.0,0.3852815,0.6924476,0.52744275,0.7531108,64,potted plant,0.47789574
10.0,0.46386558,0.705042,0.5308474,0.7460557,86,vase,0.4126433
10.0,0.7962422,0.36844012,0.99751085,0.5057153,62,chair,0.39735878
10.0,0.32072678,0.68424225,0.5267277,0.7537757,64,potted plant,0.3906933
10.0,0.55800724,0.11391896,0.7694771,0.18917903,62,chair,0.36752453
10.0,0.7485124,0.3764542,0.9120337,0.49295595,64,potted plant,0.35385728
10.0,0.33265373,0.18954359,0.52190477,0.30132878,1,person,0.35364133
10.0,0.42493302,0.5716338,0.49267328,0.63815176,73,laptop,0.35155997
10.0,0.4187129,0.7010376,0.5315979,0.7503783,86,vase,0.34693682
10.0,0.84350723,0.824578,0.99592763,0.96765286,73,laptop,0.34146038
10.0,0.5831516,0.6733257,0.983099,0.87457436,1,person,0.33741426
10.0,0.8104348,0.29255757,1.0,0.5017349,62,chair,0.32854784
11.0,0.55783534,0.8154799,0.76163375,0.9337299,73,laptop,0.78302723
11.0,0.4282093,0.18128414,0.5668327,0.30204272,73,laptop,0.67028767
11.0,0.7344242,0.645212,0.9951665,0.80075806,62,chair,0.6144971
11.0,0.46712554,0.68947315,0.95402455,0.91539764,1,person,0.58157325
11.0,0.31948087,0.19584662,0.43705907,0.29229122,1,person,0.55058223
11.0,0.23346892,0.4612313,0.45608708,0.5654883,1,person,0.53115976
11.0,0.21978223,0.7532914,0.6177793,0.99870235,72,tv,0.5007961
11.0,0.7806313,0.82362735,0.9947828,0.96099854,73,laptop,0.48893252
11.0,0.38275585,0.6922193,0.52729607,0.7528636,64,potted plant,0.47899398
11.0,0.7962183,0.36848593,0.9974377,0.5059721,62,chair,0.41066325
11.0,0.4632909,0.7051463,0.5307261,0.74618614,86,vase,0.41035354
11.0,0.7040506,0.8454288,0.98406523,0.99445546,73,laptop,0.37092078
11.0,0.57466924,0.6748303,0.9818287,0.88063025,1,person,0.36517897
11.0,0.31248826,0.68048507,0.52412826,0.75188416,64,potted plant,0.36308205
11.0,0.5589464,0.11416718,0.77110076,0.18898752,62,chair,0.35933003
11.0,0.41846043,0.700973,0.53163826,0.7501233,86,vase,0.3497243
11.0,0.7487744,0.37700823,0.91273737,0.4924896,64,potted plant,0.34786582
11.0,0.33381096,0.18962279,0.51804316,0.30042017,1,person,0.3457839
11.0,0.81140065,0.28023604,1.0,0.5014665,62,chair,0.34216765
11.0,0.42555183,0.57115245,0.49282873,0.63798046,73,laptop,0.33969808
12.0,0.5578336,0.8154738,0.76089317,0.9337652,73,laptop,0.7784132
12.0,0.42859894,0.1812393,0.56721765,0.30315492,73,laptop,0.6729031
12.0,0.73407966,0.6452941,0.99510795,0.80020297,62,chair,0.60991234
12.0,0.46778607,0.68950224,0.9541218,0.9165168,1,person,0.5744451
12.0,0.32006866,0.19604146,0.43678254,0.2915806,1,person,0.5642489
12.0,0.23360068,0.46205994,0.45049906,0.5625656,1,person,0.51313215
12.0,0.21781489,0.75315505,0.618489,0.99888307,72,tv,0.500867
12.0,0.38183764,0.69200605,0.52729315,0.75300545,64,potted plant,0.4840266
12.0,0.776439,0.82288456,0.993241,0.95750403,73,laptop,0.42669785
12.0,0.79639035,0.36846483,0.997464,0.5063166,62,chair,0.41363907
12.0,0.4631979,0.7051999,0.53075796,0.74613625,86,vase,0.40922058
12.0,0.55829334,0.11373928,0.7706922,0.18911895,62,chair,0.3699759
12.0,0.31500855,0.68060315,0.52441895,0.75218713,64,potted plant,0.36671674
12.0,0.5778076,0.67364097,0.98170036,0.880412,1,person,0.35211933
12.0,0.7487033,0.37741363,0.91134995,0.49232543,64,potted plant,0.35105228
12.0,0.81208646,0.28016034,1.0,0.5016189,62,chair,0.34293613
12.0,0.41835862,0.70100886,0.5316395,0.75012344,86,vase,0.34209833
12.0,0.6968906,0.84553164,0.9823321,0.9946272,73,laptop,0.33458483
12.0,0.334483,0.18923005,0.5143063,0.299314,1,person,0.32943183
13.0,0.55769426,0.81569195,0.7605855,0.93378866,73,laptop,0.7800983
13.0,0.42856792,0.18115126,0.5667745,0.30335152,73,laptop,0.67599565
13.0,0.733454,0.64490247,0.9952971,0.79971087,62,chair,0.61167306
13.0,0.46693414,0.6894404,0.9554911,0.9118605,1,person,0.5978514
13.0,0.3201399,0.19600448,0.43663725,0.29168013,1,person,0.5618211
13.0,0.23356566,0.46196774,0.45003024,0.5625699,1,person,0.51316696
13.0,0.21848203,0.7532535,0.6182491,0.9988707,72,tv,0.510904
13.0,0.38110086,0.69186383,0.5271616,0.75304586,64,potted plant,0.48386633
13.0,0.77141017,0.8156178,0.99477285,0.97907996,73,laptop,0.42138103
13.0,0.7963117,0.3681295,0.99736387,0.5063557,62,chair,0.41904572
13.0,0.46324682,0.7052479,0.5307642,0.74615884,86,vase,0.40564257
13.0,0.31423318,0.6805224,0.5243978,0.75213045,64,potted plant,0.37092686
13.0,0.5590663,0.11336096,0.7706995,0.18890683,62,chair,0.35608345
13.0,0.74892163,0.37727755,0.91076326,0.49235815,64,potted plant,0.34872755
13.0,0.41826838,0.7010578,0.53165436,0.75018847,86,vase,0.33950004
13.0,0.8122705,0.2810408,1.0,0.5014271,62,chair,0.33575386
13.0,0.335144,0.18915963,0.5147612,0.2995235,1,person,0.33031604
13.0,0.699518,0.84227234,0.9832279,0.99452955,73,laptop,0.3100432
13.0,0.4165629,0.70212245,0.5308709,0.7513691,64,potted plant,0.30639362
14.0,0.55674016,0.8151888,0.75837505,0.9333095,73,laptop,0.7691994
14.0,0.42905578,0.18113188,0.56691086,0.30387515,73,laptop,0.6697534
14.0,0.73308593,0.6449496,0.9955384,0.8000271,62,chair,0.6043869
14.0,0.4672622,0.6902603,0.9565688,0.91138434,1,person,0.58083916
14.0,0.32038078,0.19621475,0.43635264,0.29140136,1,person,0.56361103
14.0,0.21926111,0.75357354,0.61743873,0.99883306,72,tv,0.5243747
14.0,0.23388785,0.46151552,0.44959772,0.5639347,1,person,0.50304693
14.0,0.38139847,0.6918418,0.52711195,0.75306946,64,potted plant,0.48533884
14.0,0.795984,0.3680666,0.99747205,0.50628036,62,chair,0.41918433
14.0,0.46335346,0.7052307,0.5306451,0.7461139,86,vase,0.40925664
14.0,0.77204317,0.8106123,0.9939336,0.9757688,73,laptop,0.3900474
14.0,0.558082,0.11370482,0.77016556,0.1891413,62,chair,0.37398735
14.0,0.3129434,0.68052953,0.5244344,0.75211686,64,potted plant,0.3710791
14.0,0.41823852,0.7010506,0.5315287,0.7500947,86,vase,0.34132504
14.0,0.7489975,0.3762545,0.9134967,0.4923454,64,potted plant,0.3384109
14.0,0.8115641,0.28918922,1.0,0.5022671,62,chair,0.33484858
14.0,0.3339573,0.18956792,0.51486164,0.2998447,1,person,0.33150962
14.0,0.3110517,0.65935767,0.5627477,0.76573515,64,potted plant,0.30453736
14.0,0.4164738,0.7021251,0.5307583,0.7513068,64,potted plant,0.30430633
15.0,0.5574369,0.81548375,0.75988406,0.93377596,73,laptop,0.77335346
15.0,0.43280083,0.18044093,0.56915396,0.3040623,73,laptop,0.6618543
15.0,0.7331714,0.6451631,0.9955749,0.8001458,62,chair,0.60362303
15.0,0.46812165,0.6903998,0.95607924,0.91113037,1,person,0.577078
15.0,0.32068318,0.1967196,0.4363621,0.2914638,1,person,0.56858844
15.0,0.23433366,0.46152502,0.4486026,0.56540614,1,person,0.53520924
15.0,0.21841286,0.75379854,0.6181891,0.99873275,72,tv,0.534811
15.0,0.38159534,0.6919181,0.5272268,0.75301903,64,potted plant,0.48398304
15.0,0.7959114,0.3680823,0.9974567,0.50627446,62,chair,0.41835773
15.0,0.46348485,0.7052322,0.5306257,0.746097,86,vase,0.41279423
15.0,0.77301854,0.81024456,0.99357635,0.97579503,73,laptop,0.39105898
15.0,0.5580708,0.11367348,0.77040553,0.18917671,62,chair,0.37820688
15.0,0.311849,0.6803219,0.52445906,0.752024,64,potted plant,0.37039274
15.0,0.41642833,0.70217055,0.5307799,0.7512831,86,vase,0.34227425
15.0,0.74919075,0.37634578,0.9138966,0.49218908,64,potted plant,0.3371958
15.0,0.8112904,0.28879225,1.0,0.5023267,62,chair,0.33482307
15.0,0.33243635,0.1900942,0.51273596,0.29995215,1,person,0.3333699
15.0,0.41642833,0.70217055,0.5307799,0.7512831,64,potted plant,0.3024506
16.0,0.55650204,0.8151807,0.75925964,0.93324274,73,laptop,0.77466214
16.0,0.43258044,0.18071917,0.5687765,0.30374184,73,laptop,0.6743045
16.0,0.7329498,0.6455821,0.9956104,0.79938304,62,chair,0.59795356
16.0,0.46870118,0.6905037,0.9546166,0.91132736,1,person,0.5649939
16.0,0.31921414,0.1979168,0.43591997,0.29239115,1,person,0.5613579
16.0,0.21725592,0.75412047,0.617535,0.9986868,72,tv,0.5458881
16.0,0.23355481,0.46122265,0.4492686,0.56716263,1,person,0.5373487
16.0,0.3815826,0.6918067,0.5272153,0.75304985,64,potted plant,0.48297337
16.0,0.46339864,0.7052436,0.5306214,0.7460896,86,vase,0.41030475
16.0,0.7755754,0.81631374,0.9934999,0.9778435,73,laptop,0.40571213
16.0,0.79558486,0.36826026,0.9975025,0.5062086,62,chair,0.40545392
16.0,0.3105574,0.68012315,0.52459425,0.7521034,64,potted plant,0.37076023
16.0,0.5575477,0.11421932,0.77054536,0.1890118,62,chair,0.36623323
16.0,0.80976766,0.2873854,1.0,0.5018411,62,chair,0.34463865
16.0,0.41625023,0.7021992,0.530769,0.7512889,86,vase,0.33799613
16.0,0.7491243,0.37624627,0.91408765,0.49233127,64,potted plant,0.33741155
16.0,0.3326323,0.1898249,0.5144283,0.30005172,1,person,0.33438426
16.0,0.41625023,0.7021992,0.530769,0.7512889,64,potted plant,0.30445898
16.0,0.31031507,0.6595686,0.562535,0.7660312,64,potted plant,0.30121595
17.0,0.55647016,0.8152278,0.7597482,0.9332816,73,laptop,0.77905905
17.0,0.4331885,0.18101248,0.5693411,0.3031991,73,laptop,0.6468102
17.0,0.73325324,0.6457862,0.99564254,0.79984444,62,chair,0.5999411
17.0,0.46904022,0.6909092,0.9535822,0.9108928,1,person,0.55885345
17.0,0.319296,0.19797334,0.43497586,0.2915848,1,person,0.53882337
17.0,0.21692725,0.7539683,0.6172494,0.9987914,72,tv,0.52948093
17.0,0.23391733,0.4604857,0.45057514,0.5678028,1,person,0.5121684
17.0,0.3817312,0.69186294,0.527278,0.7529421,64,potted plant,0.48085064
17.0,0.7768821,0.8172463,0.9937574,0.9780283,73,laptop,0.4172482
17.0,0.4633863,0.7052545,0.5306365,0.7460914,86,vase,0.41134536
17.0,0.7956277,0.36818376,0.9974996,0.5062312,62,chair,0.40859556
17.0,0.30954748,0.6801578,0.52460194,0.7520565,64,potted plant,0.37116268
17.0,0.55791056,0.11433315,0.7703512,0.18895808,62,chair,0.34614408
17.0,0.80939543,0.27721262,1.0,0.50194275,62,chair,0.34474695
17.0,0.4163288,0.7022227,0.5308271,0.7511958,86,vase,0.33919293
17.0,0.7492721,0.37621075,0.9134991,0.49212617,64,potted plant,0.33634517
17.0,0.33070892,0.19073,0.51705414,0.30035928,1,person,0.32431483
17.0,0.4163288,0.7022227,0.5308271,0.7511958,64,potted plant,0.3031831
17.0,0.30999762,0.659747,0.561985,0.76623154,64,potted plant,0.30088198
18.0,0.55723727,0.815766,0.7604028,0.93371415,73,laptop,0.77968013
18.0,0.43264663,0.18100542,0.5691917,0.30338296,73,laptop,0.65269965
18.0,0.73388827,0.64576966,0.9957514,0.7998294,62,chair,0.60639
18.0,0.46845907,0.6906495,0.9520355,0.91156924,1,person,0.55048454
18.0,0.3209228,0.1973397,0.43616247,0.29226863,1,person,0.53615636
18.0,0.21760751,0.7539111,0.6181514,0.99865586,72,tv,0.5220272
18.0,0.23513857,0.45991227,0.4527152,0.56899184,1,person,0.5099598
18.0,0.3807388,0.69157237,0.52717274,0.7530531,64,potted plant,0.4861326
18.0,0.7760022,0.8171267,0.99443406,0.98054916,73,laptop,0.44056457
18.0,0.46342185,0.70527333,0.53056353,0.7460547,86,vase,0.4132318
18.0,0.7955256,0.36825484,0.9975166,0.50655663,62,chair,0.40572304
18.0,0.3085528,0.6798813,0.52458596,0.7521265,64,potted plant,0.37486905
18.0,0.55734617,0.114105225,0.76992935,0.18888885,62,chair,0.35770085
18.0,0.5765089,0.67542315,0.98075056,0.87722635,1,person,0.34899813
18.0,0.8093282,0.27674842,1.0,0.5021024,62,chair,0.3403116
18.0,0.41611734,0.702123,0.5307521,0.7512757,86,vase,0.33654642
