frame,y,x,bottom,right,class,class_str,score
42.0,0.70136154,0.26913255,1.0,0.38277245,32,tie,0.70676297
43.0,0.0032663941,0.0004912019,0.9997708,0.6985826,1,person,0.7370565
43.0,0.70147383,0.26505926,1.0,0.37853768,32,tie,0.68531364
44.0,0.003110081,0.0,0.99984515,0.69741654,1,person,0.7084208
44.0,0.69584805,0.2612937,1.0,0.36749744,32,tie,0.6445025
45.0,0.6933948,0.24444883,1.0,0.357368,32,tie,0.84050494
45.0,0.0031638443,0.00035455823,0.99944067,0.6952435,1,person,0.7139868
46.0,0.6857439,0.23453328,1.0,0.34986052,32,tie,0.92306626
46.0,0.0040697157,0.00018152595,0.9982717,0.6952398,1,person,0.67046565
47.0,0.0029011965,0.0,0.9992002,0.6912431,1,person,0.66374105
47.0,0.68415666,0.21930653,0.99594414,0.3950348,32,tie,0.41022307
48.0,0.0031966567,0.001449734,1.0,0.67092633,1,person,0.7364543
49.0,0.0046072006,0.0033104122,0.99965954,0.66073227,1,person,0.78682345
50.0,0.0046521127,0.003070742,0.999606,0.65722215,1,person,0.80329955
50.0,0.6947996,0.25271845,1.0,0.32355666,32,tie,0.30745757
51.0,0.0046832263,0.0035054088,0.9995557,0.6437294,1,person,0.7905235
51.0,0.692871,0.21497034,1.0,0.2991214,32,tie,0.4832947
52.0,0.6921211,0.16014779,1.0,0.2901471,32,tie,0.7989993
52.0,0.0061977804,0.0043602884,0.99770415,0.6362392,1,person,0.7818022
53.0,0.00677824,0.0043100715,0.9976957,0.6391764,1,person,0.7896131
53.0,0.7126371,0.16713144,0.99726564,0.27652484,32,tie,0.7578404
54.0,0.0050794184,0.0022123158,0.99878585,0.6420568,1,person,0.7357713
54.0,0.7049341,0.16367301,1.0,0.26951095,32,tie,0.6616946
55.0,0.007058561,0.001845181,0.9986817,0.62764275,1,person,0.7540536
55.0,0.702785,0.15296742,1.0,0.26126564,32,tie,0.65073866
56.0,0.018442065,0.0016856492,0.9978354,0.6154572,1,person,0.7803308
56.0,0.7003196,0.15708993,1.0,0.25965998,32,tie,0.6488592
57.0,0.024094105,0.0007595122,0.99850845,0.61554515,1,person,0.75281787
57.0,0.6890198,0.159699,1.0,0.25980315,32,tie,0.6014086
58.0,0.024061233,0.034813553,1.0,0.6160368,1,person,0.78141135
58.0,0.66286314,0.16481443,1.0,0.2672481,32,tie,0.6679316
58.0,0.2881328,0.86299527,0.7245357,0.9970417,72,tv,0.3690907
59.0,0.028873682,0.045030087,0.9990454,0.6225492,1,person,0.7745032
59.0,0.6565567,0.16664925,1.0,0.26929253,32,tie,0.6304761
59.0,0.28998607,0.8570986,0.709238,0.9978343,72,tv,0.40149632
60.0,0.6440741,0.18120247,1.0,0.27928826,32,tie,0.7646531
60.0,0.045255393,0.059832543,0.9999337,0.62832737,1,person,0.71735376
60.0,0.28675085,0.84884346,0.7000102,0.9962467,72,tv,0.48285443
61.0,0.046922952,0.027423114,1.0,0.6179906,1,person,0.7678739
61.0,0.6184155,0.1949786,1.0,0.2877315,32,tie,0.6320704
61.0,0.27088743,0.8424478,0.67524135,0.9973833,72,tv,0.46850726
62.0,0.05782953,0.0056804717,1.0,0.62443125,1,person,0.827878
62.0,0.60437834,0.19987263,1.0,0.29365507,32,tie,0.40075678
62.0,0.28364837,0.8232853,0.6643441,0.997091,72,tv,0.351521
63.0,0.08117792,0.0037537217,0.998541,0.62584233,1,person,0.82809675
63.0,0.29655567,0.8107633,0.6300248,0.99634117,72,tv,0.32115668
64.0,0.08197719,0.010673255,1.0,0.6151184,1,person,0.8695338
64.0,0.27756783,0.7908851,0.6422399,1.0,72,tv,0.38965017
64.0,0.5566656,0.22334242,0.9956874,0.31327248,32,tie,0.3294373
65.0,0.08112836,0.024529934,1.0,0.6072983,1,person,0.8377563
65.0,0.28132468,0.76934594,0.61477077,1.0,72,tv,0.6132701
65.0,0.554548,0.23148245,1.0,0.31564134,32,tie,0.37119552
66.0,0.08257273,0.04171565,1.0,0.59851205,1,person,0.85386187
66.0,0.27095145,0.7669042,0.58579373,0.9858299,72,tv,0.62728214
66.0,0.53291523,0.23979595,1.0,0.320371,32,tie,0.37599847
67.0,0.08836681,0.063011944,1.0,0.5865629,1,person,0.82203144
67.0,0.53200024,0.2522094,0.9934086,0.33069822,32,tie,0.32318527
68.0,0.09367302,0.08279902,1.0,0.57954043,1,person,0.7771837
68.0,0.49102283,0.24971215,0.996878,0.32786053,32,tie,0.38551477
68.0,0.26437688,0.7247896,0.55014575,0.92518735,72,tv,0.32213914
69.0,0.087576956,0.10787417,0.9983914,0.5617652,1,person,0.7907818
69.0,0.48200175,0.25554186,0.9694085,0.32822466,32,tie,0.45897353
69.0,0.26142028,0.69830513,0.5288279,0.89497256,72,tv,0.33608922
70.0,0.0920091,0.11091347,0.99964416,0.5578077,1,person,0.7497804
70.0,0.47338322,0.26670086,0.6751047,0.3116005,32,tie,0.4623081
70.0,0.4855473,0.25932017,0.9463031,0.3301787,32,tie,0.43011856
71.0,0.09339103,0.112399235,1.0,0.5470437,1,person,0.7323612
71.0,0.462596,0.27064767,0.6757174,0.31621346,32,tie,0.3925276
71.0,0.45934618,0.27186903,0.7793528,0.32742038,32,tie,0.3883202
71.0,0.4765791,0.266378,0.92210066,0.33265054,32,tie,0.30079293
72.0,0.096585184,0.10980596,1.0,0.53141767,1,person,0.7592511
72.0,0.45669073,0.28575808,0.77230793,0.33077532,32,tie,0.4069496
72.0,0.45098847,0.26731655,0.6892397,0.31457385,32,tie,0.35299465
73.0,0.1047208,0.11094597,0.99606526,0.51927114,1,person,0.77192545
74.0,0.05822918,0.10846998,0.9993465,0.5039699,1,person,0.71181476
74.0,0.4187479,0.26989025,0.6415756,0.3100162,32,tie,0.52318907
75.0,0.069151014,0.11151293,0.99859524,0.49789193,1,person,0.7782837
75.0,0.4021735,0.26728034,0.6036264,0.30769163,32,tie,0.49603364
76.0,0.0578039,0.109120384,0.9999845,0.4903174,1,person,0.8360474
76.0,0.3789338,0.26796204,0.5749381,0.29930997,32,tie,0.5765698
77.0,0.045660883,0.10589297,1.0,0.4836266,1,person,0.8336036
77.0,0.38416868,0.26694167,0.5377209,0.29930204,32,tie,0.63601327
78.0,0.069104224,0.09914519,0.99985635,0.4712916,1,person,0.7798073
78.0,0.38125795,0.26831526,0.50818944,0.3023526,32,tie,0.51478875
79.0,0.080429435,0.11132899,0.9845866,0.45754543,1,person,0.76117265
79.0,0.358908,0.2654434,0.44696498,0.29799518,32,tie,0.32021332
80.0,0.07952717,0.116176665,0.9919027,0.4520725,1,person,0.78077376
80.0,0.8647865,0.40194702,1.0,0.7009001,62,chair,0.36377227
80.0,0.72108895,0.70905614,0.996622,0.9989444,64,potted plant,0.32981712
81.0,0.08194494,0.12088561,0.9936805,0.44143832,1,person,0.81257814
81.0,0.3604407,0.24907012,0.51249063,0.2918971,32,tie,0.3880273
81.0,0.7009071,0.69926655,0.9945991,0.99839437,64,potted plant,0.3674119
81.0,0.84709525,0.39135557,1.0,0.68692523,62,chair,0.3003012
82.0,0.08194572,0.1206256,0.99524707,0.43516767,1,person,0.81586623
82.0,0.6923938,0.6769456,0.99784136,0.96740466,64,potted plant,0.6005158
82.0,0.34888634,0.2515061,0.5435302,0.2909515,32,tie,0.3143028
83.0,0.07959849,0.11790368,0.9978774,0.42392603,1,person,0.84502053
83.0,0.69062245,0.6648507,0.99784744,0.93911445,64,potted plant,0.5948627
83.0,0.34348637,0.24864991,0.5884076,0.28059664,32,tie,0.31955516
84.0,0.0866653,0.11725123,0.9979497,0.4129771,1,person,0.83383024
84.0,0.658139,0.6569036,1.0,0.91212285,64,potted plant,0.52723765
84.0,0.34572497,0.24630205,0.5918665,0.2799282,32,tie,0.4582279
85.0,0.07278478,0.117035106,1.0,0.41170287,1,person,0.82099783
85.0,0.63615763,0.64813113,0.9924952,0.89869153,64,potted plant,0.57362854
86.0,0.08030662,0.11944632,0.9958743,0.41085047,1,person,0.8275866
